wekalp_ref,BUSINESS_DATE,LOAN_NUM,MATURITY_DATE,START_DATE,OUTSTANDING_PRINCIPAL_AMOUNT,OUTSTANDING_INTEREST_AMOUNT,CURRENCY,BRANCH,PURPOSE,CUSTOMER_CODE,COUNTERPARTY_TYPE,SECURED_IND,PRODUCT TYPE,CUSTOMER NAME,ORG_DESC,INDUSTRY_DESC,CUSTOMER_TYPE,TOT_OUT_AMT_INR,LR_BUCKET,SYSTEM_ASSET_CLASSIFICATION,Asset Classification ID
wekalp_ref5053,20221231,MUM-USD-OD-23475-7380,20250331,20200301,-467816.17,-18373.69,USD,MUM,LA,CUST-23475,Individual,Y,OD,ABC1461,Transport,Sugar,LARGE,-40220056.1685,Over 10 year and up to 15 years,DOUBTFUL,2
wekalp_ref5054,20221231,MUM-USD-TL-53677-7381,20250331,20200301,1288644.11,13032.25,USD,MUM,LA,CUST-53677,Financial Institution,Y,TL,ABC3556,Housing Finance,Food Processing,MEDIUM,107681176.881,Over 15 years,STANDARD,5
wekalp_ref5055,20221231,DUB-INR-TL-41900-7383,20250331,20200301,1515784.92,8325.61,INR,DUB,LA,CUST-41900,Individual,Y,TL,ABC3903,Aviation,Electronics,MEDIUM,1524110.53,31 Days and upto 2 months,STANDARD,3
wekalp_ref5056,20221231,DEL-EUR-OD-41324-7384,20250331,20200301,-734836.85,-13255.71,EUR,DEL,LA,CUST-41324,Financial Institution,Y,OD,ABC1920,Shipping,Sugar,SMALL,-65933137.7756,8-14 Days,STANDARD,5
wekalp_ref5057,20221231,DEL-EUR-TL-64710-7385,20250331,20200301,334511.5,9118.62,EUR,DEL,LA,CUST-64710,Individual,Y,TL,ABC8320,Aviation,Fertilizer,MEDIUM,30285840.6262,2-7 Days,SUB-STANDARD,5
wekalp_ref5058,20221231,DUB-INR-CM-14056-7387,20250331,20200301,1117029.77,15488.4,INR,DUB,LA,CUST-14056,Cooperative Bank,Y,CM,ABC4154,Tourism,Tea,SMALL,1132518.17,Over 3 Years and upto 5 years,DOUBTFUL,5
wekalp_ref5059,20221231,MUM-GBP-TL-30811-7388,20250331,20200301,1789873.46,12260.99,GBP,MUM,LA,CUST-30811,Individual,Y,TL,ABC8322,Agriculture,Iron and Steel,SMALL,179361936.472375,Over 5 years and upto 7 years,SUB-STANDARD,3
wekalp_ref5060,20221231,MUM-INR-CC-63969-7389,20250331,20200301,860458.62,11469.96,INR,MUM,LA,CUST-63969,Overseas Bank,Y,CC,ABC5617,Individual,Man Made Textiles,LARGE,871928.58,Over 15 years,SUB-STANDARD,4
wekalp_ref5061,20221231,MUM-GBP-CC-74890-7390,20250331,20200301,837548.37,7105.44,GBP,MUM,LA,CUST-74890,Individual,Y,CC,ABC2649,Software,Iron and Steel,SMALL,84066282.074775,Over 7 years and up to 10 years,SUB-STANDARD,2
wekalp_ref5062,20221231,MUM-INR-TL-18470-7391,20250331,20200301,1782665.19,18759.32,INR,MUM,MM,CUST-18470,Cooperative Bank,N,TL,ABC3188,Housing Finance,Fertilizer,MICRO,1801424.51,15-30 Days,STANDARD,5
wekalp_ref5063,20221231,MUM-EUR-OD-21371-7392,20250331,20200301,-208239.11,-5139.73,EUR,MUM,MM,CUST-21371,Financial Institution,Y,OD,ABC25,Shipping,Food Processing,MEDIUM,-18806144.0634,Day - 1,STANDARD,4
wekalp_ref5064,20221231,DUB-EUR-OD-16045-7393,20250331,20200301,-1838786.91,-14426.44,EUR,DUB,MM,CUST-16045,Overseas Bank,N,OD,ABC6233,Aviation,Others,LARGE,-163332958.60225,Over 3 Years and upto 5 years,STANDARD,3
wekalp_ref5065,20221231,DEL-GBP-OD-47569-7395,20250331,20200301,-1150585.34,-17592.55,GBP,DEL,LA,CUST-47569,Overseas Bank,Y,OD,ABC4686,Aviation,Iron and Steel,MEDIUM,-116265824.94697502,Over 7 years and up to 10 years,STANDARD,4
wekalp_ref5066,20221231,MUM-USD-CM-77024-7396,20250331,20200301,1916217.05,4139.07,USD,MUM,MM,CUST-77024,Financial Institution,N,CM,ABC2959,Software,Others,MEDIUM,158861460.027,Over 7 years and up to 10 years,DOUBTFUL,5
wekalp_ref5067,20221231,MUM-INR-TL-62065-7399,20250331,20200301,883766.37,3146.33,INR,MUM,LA,CUST-62065,Cooperative Bank,N,TL,ABC6292,Others,Others,LARGE,886912.7,2-7 Days,STANDARD,3
wekalp_ref5068,20221231,MUM-INR-CC-56627-7402,20250331,20200301,429486.73,8736.95,INR,MUM,LA,CUST-56627,Financial Institution,Y,CC,ABC6361,Aviation,Electronics,LARGE,438223.68,Day - 1,STANDARD,3
wekalp_ref5069,20221231,DEL-EUR-CM-66545-7404,20250331,20200301,1503397.36,17736.91,EUR,DEL,MM,CUST-66545,Cooperative Bank,Y,CM,ABC5236,Individual,Sugar,MICRO,134065168.88645,8-14 Days,SUB-STANDARD,5
wekalp_ref5070,20221231,MUM-INR-OD-25390-7405,20250331,20200301,-45749.32,-8847.69,INR,MUM,LA,CUST-25390,Individual,Y,OD,ABC4248,Software,Iron and Steel,MEDIUM,-54597.01,8-14 Days,SUB-STANDARD,4
wekalp_ref5071,20221231,DEL-EUR-CM-32595-7407,20250331,20200301,1230924.5,19269.53,EUR,DEL,MM,CUST-32595,Financial Institution,Y,CM,ABC1496,Software,Iron and Steel,LARGE,110185850.83405001,Over 3 Months and upto 6 months,STANDARD,4
wekalp_ref5072,20221231,DEL-EUR-CC-17803-7408,20250331,20200301,1616400.2,10738.26,EUR,DEL,LA,CUST-17803,Corporate,Y,CC,ABC5823,Aviation,Fertilizer,LARGE,143407848.1721,31 Days and upto 2 months,STANDARD,4
wekalp_ref5073,20221231,MUM-INR-CM-75677-7410,20250331,20200301,345625.5,15142.33,INR,MUM,LA,CUST-75677,Financial Institution,N,CM,ABC8908,Aviation,Electronics,SMALL,360767.83,2-7 Days,STANDARD,5
wekalp_ref5074,20221231,MUM-INR-CC-20724-7411,20250331,20200301,1007685.45,12067.19,INR,MUM,MM,CUST-20724,Financial Institution,N,CC,ABC2615,Others,Electronics,LARGE,1019752.6399999998,Over 1 Year and upto 3 years,STANDARD,3
wekalp_ref5075,20221231,DUB-EUR-TL-12145-7412,20250331,20200301,1874371.47,16613.64,EUR,DUB,MM,CUST-12145,Overseas Bank,N,TL,ABC4318,Software,Electronics,SMALL,166661972.66985,31 Days and upto 2 months,STANDARD,5
wekalp_ref5076,20221231,DUB-INR-TL-10668-7413,20250331,20200301,1428360.09,7631.48,INR,DUB,LA,CUST-10668,Corporate,N,TL,ABC8593,Shipping,Railways,SMALL,1435991.57,8-14 Days,SUB-STANDARD,4
wekalp_ref5077,20221231,MUM-USD-OD-13176-7417,20250331,20200301,-872620.74,-11994.02,USD,MUM,LA,CUST-13176,Individual,Y,OD,ABC815,Agriculture,Tea,SMALL,-73179756.021,Over 3 Years and upto 5 years,SUB-STANDARD,3
wekalp_ref5078,20221231,DUB-EUR-CC-21969-7418,20250331,20200301,569825.65,14851.62,EUR,DUB,LA,CUST-21969,Financial Institution,Y,CC,ABC6878,Others,Wood,SMALL,51530531.19145001,Day - 1,SUB-STANDARD,5
wekalp_ref5079,20221231,MUM-GBP-CC-50113-7420,20250331,20200301,742086.66,13247.8,GBP,MUM,LA,CUST-50113,Corporate,Y,CC,ABC8484,Agriculture,Sugar,SMALL,75176550.46765001,2-7 Days,STANDARD,1
wekalp_ref5080,20221231,DUB-EUR-CC-30978-7421,20250331,20200301,451946.1,12003.91,EUR,DUB,LA,CUST-30978,Corporate,N,CC,ABC7055,Others,Iron and Steel,MICRO,40890234.131349996,More than 2 months and upto 3 months,SUB-STANDARD,4
wekalp_ref5081,20221231,DEL-INR-TL-14637-7422,20250331,20200301,1842682.74,18792.94,INR,DEL,LA,CUST-14637,Financial Institution,Y,TL,ABC8345,Software,Electronics,LARGE,1861475.68,Over 3 Years and upto 5 years,STANDARD,5
wekalp_ref5082,20221231,DUB-EUR-CM-47512-7423,20250331,20200301,1736589.56,3063.27,EUR,DUB,LA,CUST-47512,Cooperative Bank,Y,CM,ABC5229,Agriculture,Others,MEDIUM,153324302.17205003,31 Days and upto 2 months,STANDARD,4
wekalp_ref5083,20221231,DUB-GBP-CC-43707-7424,20250331,20200301,1101843.94,14475.88,GBP,DUB,LA,CUST-43707,Corporate,N,CC,ABC1505,Transport,Railways,LARGE,111104520.88504998,8-14 Days,STANDARD,4
wekalp_ref5084,20221231,MUM-INR-CM-54128-7427,20250331,20200301,409987.8,14096.19,INR,MUM,LA,CUST-54128,Corporate,N,CM,ABC6962,Real Estate,Telecommunication,SMALL,424083.99,Over 10 year and up to 15 years,STANDARD,4
wekalp_ref5085,20221231,DUB-INR-CM-34703-7428,20250331,20200301,94716.16,10987.43,INR,DUB,MM,CUST-34703,Cooperative Bank,N,CM,ABC6930,Software,Food Processing,LARGE,105703.59,Over 15 years,SUB-STANDARD,5
wekalp_ref5086,20221231,DUB-EUR-OD-38852-7431,20250331,20200301,-1770281.58,-19744.15,EUR,DUB,MM,CUST-38852,Cooperative Bank,N,OD,ABC5920,Shipping,Telecommunication,MICRO,-157763917.71355,15-30 Days,STANDARD,5
wekalp_ref5087,20221231,DEL-EUR-TL-44471-7432,20250331,20200301,264730.64,14102.12,EUR,DEL,LA,CUST-44471,Individual,Y,TL,ABC7865,Real Estate,Railways,MICRO,24574925.302600004,Over 3 Years and upto 5 years,SUB-STANDARD,5
wekalp_ref5088,20221231,DEL-USD-CC-23030-7433,20250331,20200301,1099549.95,15235.27,USD,DEL,LA,CUST-23030,Corporate,N,CC,ABC2802,Others,Wood,MEDIUM,92220607.3245,Over 3 Years and upto 5 years,STANDARD,5
wekalp_ref5089,20221231,DUB-USD-OD-37601-7437,20250331,20200301,-939288.89,-8460.08,USD,DUB,LA,CUST-37601,Financial Institution,Y,OD,ABC2413,Individual,Leather,SMALL,-78402533.54325,15-30 Days,STANDARD,5
wekalp_ref5090,20221231,DUB-USD-CM-54122-7438,20250331,20200301,1310909.67,19135.06,USD,DUB,LA,CUST-54122,Individual,N,CM,ABC4886,Aviation,Fertilizer,LARGE,110027950.28924999,Over 10 year and up to 15 years,DOUBTFUL,5
wekalp_ref5091,20221231,MUM-GBP-OD-50232-7439,20250331,20200301,-1901464.31,-5343.42,GBP,MUM,LA,CUST-50232,Individual,Y,OD,ABC5038,Software,Others,SMALL,-189779806.347575,2-7 Days,STANDARD,4
wekalp_ref5092,20221231,DUB-EUR-CC-69399-7440,20250331,20200301,169272.88,3474.61,EUR,DUB,LA,CUST-69399,Individual,Y,CC,ABC5119,Shipping,Food Processing,MICRO,15225100.03115,More than 2 months and upto 3 months,STANDARD,5
wekalp_ref5093,20221231,DEL-INR-CC-10354-7441,20250331,20200301,1403689.79,17879.3,INR,DEL,LA,CUST-10354,Overseas Bank,Y,CC,ABC4488,Individual,Leather,SMALL,1421569.09,8-14 Days,STANDARD,5
wekalp_ref5094,20221231,DUB-EUR-CM-11665-7442,20250331,20200301,617558.48,17570.79,EUR,DUB,LA,CUST-11665,Financial Institution,N,CM,ABC967,Agriculture,Food Processing,SMALL,55977118.21145,Over 15 years,STANDARD,4
wekalp_ref5095,20221231,DEL-EUR-TL-79465-7443,20250331,20200301,1819450.14,6561.61,EUR,DEL,MM,CUST-79465,Cooperative Bank,N,TL,ABC6730,Agriculture,Others,SMALL,160935545.58625,Over 6 Months and upto 1 year,SUB-STANDARD,5
wekalp_ref5096,20221231,DEL-EUR-OD-34655-7445,20250331,20200301,-353733.58,-8620.27,EUR,DEL,LA,CUST-34655,Financial Institution,N,OD,ABC6764,Transport,Fertilizer,LARGE,-31936056.569750004,Over 5 years and upto 7 years,STANDARD,5
wekalp_ref5097,20221231,DEL-GBP-CM-26321-7446,20250331,20200301,1585692.35,3363.86,GBP,DEL,LA,CUST-26321,Individual,N,CM,ABC5036,Others,Railways,LARGE,158154791.94077504,Over 1 Year and upto 3 years,DOUBTFUL,4
wekalp_ref5098,20221231,DEL-INR-CC-20801-7447,20250331,20200301,497841.76,2604.47,INR,DEL,LA,CUST-20801,Overseas Bank,N,CC,ABC9697,Housing Finance,Iron and Steel,MICRO,500446.23,Over 1 Year and upto 3 years,SUB-STANDARD,5
wekalp_ref5099,20221231,DUB-EUR-CM-57548-7449,20250331,20200301,475524.78,15264.94,EUR,DUB,MM,CUST-57548,Financial Institution,N,CM,ABC4377,Shipping,Iron and Steel,MEDIUM,43255751.972200006,Day - 1,SUB-STANDARD,3
wekalp_ref5100,20221231,DUB-GBP-CM-20110-7450,20250331,20200301,942366.01,10285.39,GBP,DUB,LA,CUST-20110,Cooperative Bank,N,CM,ABC8197,Real Estate,Fertilizer,MEDIUM,94815012.21350001,31 Days and upto 2 months,SUB-STANDARD,5
wekalp_ref5101,20221231,DUB-USD-CC-17203-7451,20250331,20200301,954595.36,11305.82,USD,DUB,MM,CUST-17203,Cooperative Bank,N,CC,ABC6691,Tourism,Leather,MICRO,79904175.11549999,Over 7 years and up to 10 years,SUB-STANDARD,2
wekalp_ref5102,20221231,DEL-EUR-CM-34822-7452,20250331,20200301,387239.7,19354.57,EUR,DEL,LA,CUST-34822,Overseas Bank,Y,CM,ABC2980,Individual,Others,LARGE,35835185.98645,Over 3 Years and upto 5 years,STANDARD,3
wekalp_ref5103,20221231,DEL-GBP-OD-42761-7453,20250331,20200301,-257370.09,-11608.39,GBP,DEL,MM,CUST-42761,Financial Institution,Y,OD,ABC1520,Software,Tea,SMALL,-26770755.668199997,Over 1 Year and upto 3 years,STANDARD,5
wekalp_ref5104,20221231,DUB-GBP-TL-45009-7454,20250331,20200301,680046.04,5155.55,GBP,DUB,LA,CUST-45009,Corporate,N,TL,ABC9202,Software,Food Processing,SMALL,68196401.24872501,Over 15 years,STANDARD,5
wekalp_ref5105,20221231,DEL-EUR-TL-36952-7456,20250331,20200301,310762.75,18278.77,EUR,DEL,MM,CUST-36952,Financial Institution,Y,TL,ABC6614,Shipping,Man Made Textiles,MICRO,29000074.3652,2-7 Days,STANDARD,4
wekalp_ref5106,20221231,MUM-INR-CM-30666-7457,20250331,20200301,737166.44,13981.49,INR,MUM,LA,CUST-30666,Overseas Bank,N,CM,ABC6613,Housing Finance,Wood,LARGE,751147.9299999999,Over 15 years,STANDARD,5
wekalp_ref5107,20221231,MUM-INR-CC-69765-7462,20250331,20200301,1136843.14,6818.69,INR,MUM,LA,CUST-69765,Corporate,Y,CC,ABC8320,Individual,Sugar,LARGE,1143661.8299999998,Day - 1,STANDARD,3
wekalp_ref5108,20221231,DEL-INR-TL-35397-7463,20250331,20200301,889693.18,2436.38,INR,DEL,MM,CUST-35397,Cooperative Bank,Y,TL,ABC1559,Individual,Railways,MICRO,892129.56,Over 5 years and upto 7 years,STANDARD,5
wekalp_ref5109,20221231,MUM-USD-TL-37092-7464,20250331,20200301,1008086.9,6903.73,USD,MUM,LA,CUST-37092,Individual,N,TL,ABC448,Housing Finance,Fertilizer,MICRO,83965099.86675,Over 1 Year and upto 3 years,STANDARD,4
wekalp_ref5110,20221231,MUM-INR-CC-24216-7465,20250331,20200301,336117.3,10813.4,INR,MUM,LA,CUST-24216,Financial Institution,N,CC,ABC9346,Transport,Wood,LARGE,346930.7,Over 1 Year and upto 3 years,DOUBTFUL,4
wekalp_ref5111,20221231,DEL-EUR-CC-75275-7466,20250331,20200301,692740.12,16309.1,EUR,DEL,LA,CUST-75275,Individual,N,CC,ABC740,Others,Man Made Textiles,MEDIUM,62492053.00469999,15-30 Days,STANDARD,5
wekalp_ref5112,20221231,DEL-EUR-CM-11698-7467,20250331,20200301,971800.3,15976.86,EUR,DEL,LA,CUST-11698,Individual,Y,CM,ABC2338,Tourism,Fertilizer,MICRO,87057739.9966,Over 15 years,STANDARD,5
wekalp_ref5113,20221231,DEL-USD-CC-66417-7469,20250331,20200301,448511.04,2203.02,USD,DEL,LA,CUST-66417,Cooperative Bank,N,CC,ABC7993,Aviation,Leather,MICRO,37285320.6135,Over 15 years,SUB-STANDARD,5
wekalp_ref5114,20221231,DUB-EUR-CC-26986-7470,20250331,20200301,1957647.34,4807.5,EUR,DUB,LA,CUST-26986,Corporate,Y,CC,ABC353,Housing Finance,Telecommunication,SMALL,172960957.32340002,Over 1 Year and upto 3 years,SUB-STANDARD,5
wekalp_ref5115,20221231,DUB-INR-CM-33256-7471,20250331,20200301,393900.19,7160.81,INR,DUB,MM,CUST-33256,Cooperative Bank,N,CM,ABC2435,Aviation,Others,LARGE,401061.0,31 Days and upto 2 months,SUB-STANDARD,5
wekalp_ref5116,20221231,DUB-USD-TL-24547-7472,20250331,20200301,1474647.31,12822.62,USD,DUB,MM,CUST-24547,Cooperative Bank,N,TL,ABC589,Housing Finance,Electronics,SMALL,123050949.95925,Over 10 year and up to 15 years,STANDARD,5
wekalp_ref5117,20221231,MUM-USD-CC-21767-7474,20250331,20200301,1935447.04,15071.13,USD,MUM,LA,CUST-21767,Corporate,Y,CC,ABC3822,Software,Iron and Steel,SMALL,161356615.61325,Over 6 Months and upto 1 year,SUB-STANDARD,3
wekalp_ref5118,20221231,DUB-EUR-OD-47880-7476,20250331,20200301,-1057959.48,-12349.98,EUR,DUB,MM,CUST-47880,Overseas Bank,Y,OD,ABC5809,Housing Finance,Others,MICRO,-94331724.2571,Over 15 years,STANDARD,5
wekalp_ref5119,20221231,MUM-USD-OD-28981-7478,20250331,20200301,-1547663.5,-10564.23,USD,MUM,LA,CUST-28981,Corporate,Y,OD,ABC5088,Agriculture,Tea,MICRO,-128904388.96424998,Day - 1,DOUBTFUL,5
wekalp_ref5120,20221231,MUM-GBP-TL-49579-7479,20250331,20200301,1449670.49,17730.98,GBP,MUM,MM,CUST-49579,Cooperative Bank,Y,TL,ABC1797,Software,Sugar,LARGE,146046799.805425,31 Days and upto 2 months,SUB-STANDARD,4
wekalp_ref5121,20221231,MUM-INR-OD-51291-7481,20250331,20200301,-119762.21,-7912.3,INR,MUM,LA,CUST-51291,Cooperative Bank,Y,OD,ABC2066,Software,Fertilizer,SMALL,-127674.51,Over 15 years,STANDARD,5
wekalp_ref5122,20221231,DEL-EUR-OD-21209-7482,20250331,20200301,-1723391.2,-18970.92,EUR,DEL,LA,CUST-21209,Individual,N,OD,ABC4222,Shipping,Railways,SMALL,-153563085.44619998,Over 1 Year and upto 3 years,STANDARD,5
wekalp_ref5123,20221231,DEL-EUR-TL-64368-7483,20250331,20200301,645327.65,7888.56,EUR,DEL,LA,CUST-64368,Individual,Y,TL,ABC736,Software,Electronics,MICRO,57571210.66835001,15-30 Days,SUB-STANDARD,4
wekalp_ref5124,20221231,MUM-EUR-CM-20590-7484,20250331,20200301,1675784.93,19742.17,EUR,MUM,LA,CUST-20590,Cooperative Bank,Y,CM,ABC3323,Real Estate,Telecommunication,LARGE,149435280.9585,15-30 Days,STANDARD,5
wekalp_ref5125,20221231,DEL-GBP-TL-46284-7485,20250331,20200301,1258563.15,16566.18,GBP,DEL,LA,CUST-46284,Individual,N,TL,ABC7957,Others,Iron and Steel,SMALL,126910434.391575,Over 3 Years and upto 5 years,STANDARD,5
wekalp_ref5126,20221231,DUB-USD-CC-22864-7486,20250331,20200301,1092942.85,6901.75,USD,DUB,MM,CUST-22864,Financial Institution,Y,CC,ABC9610,Shipping,Sugar,SMALL,90984644.535,Over 3 Years and upto 5 years,STANDARD,5
wekalp_ref5127,20221231,DUB-EUR-OD-17554-7488,20250331,20200301,-1957918.27,-15043.45,EUR,DUB,LA,CUST-17554,Individual,N,OD,ABC4571,Tourism,Fertilizer,MEDIUM,-173886981.1922,2-7 Days,SUB-STANDARD,5
wekalp_ref5128,20221231,DUB-INR-TL-67744-7489,20250331,20200301,1445331.68,8691.46,INR,DUB,MM,CUST-67744,Financial Institution,N,TL,ABC3562,Others,Food Processing,MEDIUM,1454023.14,Over 5 years and upto 7 years,SUB-STANDARD,5
wekalp_ref5129,20221231,DUB-INR-TL-47761-7490,20250331,20200301,178124.53,13156.84,INR,DUB,LA,CUST-47761,Individual,N,TL,ABC2816,Software,Wood,LARGE,191281.37,2-7 Days,STANDARD,5
wekalp_ref5130,20221231,DUB-GBP-CC-74837-7493,20250331,20200301,1085782.04,6838.47,GBP,DUB,MM,CUST-74837,Overseas Bank,Y,CC,ABC8581,Transport,Telecommunication,SMALL,108745787.809025,Over 6 Months and upto 1 year,SUB-STANDARD,3
wekalp_ref5131,20221231,MUM-GBP-OD-40137-7494,20250331,20200301,-298412.77,-17647.92,GBP,MUM,LA,CUST-40137,Cooperative Bank,Y,OD,ABC4716,Housing Finance,Others,SMALL,-31456730.323975,Over 1 Year and upto 3 years,SUB-STANDARD,4
wekalp_ref5132,20221231,DEL-EUR-CM-31957-7497,20250331,20200301,1500106.67,14349.32,EUR,DEL,LA,CUST-31957,Financial Institution,Y,CM,ABC5130,Others,Leather,MEDIUM,133476578.67865,More than 2 months and upto 3 months,STANDARD,4
wekalp_ref5133,20221231,DUB-EUR-TL-41856-7498,20250331,20200301,1423823.52,3543.82,EUR,DUB,LA,CUST-41856,Financial Institution,N,TL,ABC5970,Housing Finance,Electronics,SMALL,125801020.51090002,Over 3 Years and upto 5 years,SUB-STANDARD,5
wekalp_ref5134,20221231,DUB-EUR-CC-29528-7502,20250331,20200301,775442.49,4876.71,EUR,DUB,MM,CUST-29528,Financial Institution,N,CC,ABC4521,Individual,Others,SMALL,68773432.692,Day - 1,STANDARD,5
wekalp_ref5135,20221231,DEL-INR-CC-19307-7503,20250331,20200301,1384406.41,7392.19,INR,DEL,LA,CUST-19307,Cooperative Bank,N,CC,ABC6001,Housing Finance,Railways,MEDIUM,1391798.5999999999,Over 6 Months and upto 1 year,SUB-STANDARD,3
wekalp_ref5136,20221231,MUM-INR-CM-25020-7504,20250331,20200301,1933315.2,4593.92,INR,MUM,LA,CUST-25020,Overseas Bank,Y,CM,ABC6231,Tourism,Railways,LARGE,1937909.12,Over 10 year and up to 15 years,SUB-STANDARD,4
wekalp_ref5137,20221231,DUB-GBP-TL-21043-7505,20250331,20200301,212150.76,14032.9,GBP,DUB,LA,CUST-21043,Corporate,Y,TL,ABC6416,Aviation,Tea,SMALL,22511494.220650002,Over 1 Year and upto 3 years,STANDARD,5
wekalp_ref5138,20221231,DUB-USD-CM-74325-7509,20250331,20200301,1396556.66,18031.57,USD,DUB,LA,CUST-74325,Corporate,Y,CM,ABC733,Housing Finance,Leather,MEDIUM,117021811.32675001,15-30 Days,STANDARD,5
wekalp_ref5139,20221231,MUM-EUR-CM-76734-7510,20250331,20200301,374909.5,18438.95,EUR,MUM,LA,CUST-76734,Corporate,N,CM,ABC3646,Individual,Sugar,MEDIUM,34667765.640750006,More than 2 months and upto 3 months,SUB-STANDARD,4
wekalp_ref5140,20221231,MUM-EUR-OD-72182-7512,20250331,20200301,-24877.95,-10504.9,EUR,MUM,LA,CUST-72182,Overseas Bank,N,OD,ABC8613,Shipping,Tea,SMALL,-3118467.48475,More than 2 months and upto 3 months,SUB-STANDARD,5
wekalp_ref5141,20221231,MUM-USD-TL-10918-7513,20250331,20200301,423217.8,12814.71,USD,MUM,LA,CUST-10918,Corporate,Y,TL,ABC5739,Software,Others,LARGE,36070789.38975,Over 10 year and up to 15 years,SUB-STANDARD,4
wekalp_ref5142,20221231,MUM-EUR-CM-27368-7515,20250331,20200301,1954038.26,3666.43,EUR,MUM,LA,CUST-27368,Cooperative Bank,Y,CM,ABC5346,Others,Fertilizer,LARGE,172542302.85315,Over 10 year and up to 15 years,SUB-STANDARD,4
wekalp_ref5143,20221231,DEL-INR-CM-51790-7516,20250331,20200301,1144407.38,3830.57,INR,DEL,LA,CUST-51790,Financial Institution,N,CM,ABC6565,Software,Iron and Steel,SMALL,1148237.95,Over 6 Months and upto 1 year,SUB-STANDARD,4
wekalp_ref5144,20221231,DEL-INR-CC-79563-7518,20250331,20200301,326735.66,2483.84,INR,DEL,LA,CUST-79563,Corporate,N,CC,ABC560,Agriculture,Railways,LARGE,329219.5,Day - 1,SUB-STANDARD,2
wekalp_ref5145,20221231,DEL-INR-TL-33209-7519,20250331,20200301,639907.11,11137.73,INR,DEL,LA,CUST-33209,Individual,N,TL,ABC6292,Others,Electronics,MEDIUM,651044.84,Over 3 Years and upto 5 years,DOUBTFUL,4
wekalp_ref5146,20221231,DUB-USD-CC-17982-7523,20250331,20200301,1568246.14,5982.18,USD,DUB,LA,CUST-17982,Individual,N,CC,ABC6596,Real Estate,Railways,MEDIUM,130228037.77199997,Over 1 Year and upto 3 years,SUB-STANDARD,4
wekalp_ref5147,20221231,DEL-EUR-CM-11185-7524,20250331,20200301,1049841.51,3858.26,EUR,DEL,LA,CUST-11185,Corporate,N,CM,ABC4385,Aviation,Others,MICRO,92867829.22895001,Over 3 Years and upto 5 years,STANDARD,3
wekalp_ref5148,20221231,DEL-USD-CC-66938-7525,20250331,20200301,1474487.13,19111.33,USD,DEL,LA,CUST-66938,Financial Institution,N,CC,ABC8288,Tourism,Sugar,MEDIUM,123557932.60350001,Over 10 year and up to 15 years,STANDARD,4
wekalp_ref5149,20221231,DEL-USD-CM-22200-7526,20250331,20200301,1758218.35,16876.66,USD,DEL,MM,CUST-22200,Cooperative Bank,Y,CM,ABC9908,Tourism,Wood,MEDIUM,146844734.70225,15-30 Days,SUB-STANDARD,4
wekalp_ref5150,20221231,MUM-GBP-TL-65309-7527,20250331,20200301,925230.28,15171.99,GBP,MUM,LA,CUST-65309,Overseas Bank,N,TL,ABC6073,Housing Finance,Iron and Steel,MEDIUM,93595886.92742501,31 Days and upto 2 months,STANDARD,5
wekalp_ref5151,20221231,DEL-USD-CC-71750-7528,20250331,20200301,436433.97,10182.56,USD,DEL,LA,CUST-71750,Cooperative Bank,N,CC,ABC4728,Housing Finance,Man Made Textiles,MEDIUM,36946352.444249995,Over 7 years and up to 10 years,STANDARD,5
wekalp_ref5152,20221231,DUB-INR-OD-24542-7529,20250331,20200301,-738993.72,-14270.21,INR,DUB,LA,CUST-24542,Individual,Y,OD,ABC4577,Individual,Tea,MICRO,-753263.9299999999,More than 2 months and upto 3 months,STANDARD,3
wekalp_ref5153,20221231,DUB-USD-OD-18570-7530,20250331,20200301,-1234583.02,-11798.24,USD,DUB,LA,CUST-18570,Corporate,Y,OD,ABC548,Tourism,Wood,MEDIUM,-103106889.73349999,31 Days and upto 2 months,STANDARD,5
wekalp_ref5154,20221231,MUM-INR-TL-19076-7532,20250331,20200301,578507.22,7137.08,INR,MUM,MM,CUST-19076,Financial Institution,Y,TL,ABC8649,Software,Tea,MICRO,585644.2999999999,31 Days and upto 2 months,STANDARD,5
wekalp_ref5155,20221231,DUB-INR-CM-13522-7533,20250331,20200301,1765108.24,10562.25,INR,DUB,LA,CUST-13522,Overseas Bank,N,CM,ABC7618,Real Estate,Electronics,LARGE,1775670.49,31 Days and upto 2 months,DOUBTFUL,5
wekalp_ref5156,20221231,DEL-GBP-OD-45392-7534,20250331,20200301,-1444560.42,-13971.6,GBP,DEL,LA,CUST-45392,Corporate,N,OD,ABC8862,Housing Finance,Others,MICRO,-145164045.62055,Over 1 Year and upto 3 years,STANDARD,5
wekalp_ref5157,20221231,DUB-USD-TL-56783-7535,20250331,20200301,1187914.13,15191.76,USD,DUB,LA,CUST-56783,Cooperative Bank,N,TL,ABC9485,Shipping,Wood,MEDIUM,99526934.75024998,Over 5 years and upto 7 years,STANDARD,2
wekalp_ref5158,20221231,DUB-EUR-CC-68179-7537,20250331,20200301,888338.54,16107.38,EUR,DUB,LA,CUST-68179,Corporate,N,CC,ABC3575,Individual,Leather,LARGE,79713341.15920001,Day - 1,STANDARD,4
